X,Y,UNITDESC,ARTERIALCLASSCD,SIGNAL_TYPE,collision_count,streetlights,streetlights_height_avg,related_street_num,PVMTCONDINDX1_mean,SLOPE_PCT_mean,TRANCLASS_mean,SPEEDLIMIT_mean
-122.353947397,47.528296444,15TH AVE SW AND SW THISTLE ST,0.0,NONE,0,1,50.0,3.0,98.0,4.333333333333333,0.0,20.0
-122.369118012,47.6347404690001,9TH AVE W AND W BLAINE ST,0.0,NONE,1,1,19.0,5.0,60.2,10.6,0.0,20.0
-122.354399778,47.6697944730001,PHINNEY AVE N AND N 56TH ST,2.0,NONE,5,2,42.5,3.0,48.0,3.0,2.0,23.333333333333332
-122.282142398,47.6152302830001,40TH AVE AND E PINE ST,0.0,NONE,0,1,24.0,3.0,11.333333333333334,7.0,0.0,20.0
-122.407897063,47.648627371,40TH AVE W AND W DRAVUS ST,0.0,NONE,0,1,45.0,3.0,80.33333333333333,2.3333333333333335,0.0,20.0
-122.322564471,47.535135806,8TH AVE S AND DEAD END 5,0.0,NONE,0,0,0.0,1.0,14.0,0.0,0.0,20.0
-122.328385571,47.548050135,5TH AVE S AND S FRONT ST,0.0,NONE,2,0,0.0,3.0,81.0,0.0,0.0,20.0
-122.359630988,47.5391415010001,21ST AVE SW AND SW MYRTLE ST,0.0,NONE,0,1,55.0,2.0,35.5,3.0,0.0,20.0
-122.35960265,47.719626901,2ND AVE NW AND NW 125TH ST,3.0,NONE,2,1,50.0,4.0,61.25,3.5,0.0,22.5
-122.34109892,47.63299986,8TH AVE N AND GARFIELD ST,0.0,NONE,1,1,35.0,3.0,2.6666666666666665,9.0,0.0,20.0
-122.318159434,47.6152543920001,11TH AVE AND E PINE ST,2.0,CITY,23,3,38.333333333333336,4.0,61.25,2.25,1.0,22.5
-122.363323734,47.6883852920001,6TH AVE NW AND NW 82ND ST,0.0,NONE,0,1,45.0,4.0,66.25,1.5,0.0,20.0
-122.342374486,47.732526158,ROOSEVELT WAY N AND STONE AVE N,3.0,NONE,9,1,50.0,4.0,73.0,1.75,0.0,22.5
-122.364346267,47.720396943,NW 126TH PL AND DEAD END,0.0,NONE,0,1,35.0,1.0,83.0,4.0,0.0,20.0
-122.386167542,47.6370056820001,23RD AVE W AND W NEWTON ST,0.0,NONE,0,0,0.0,2.0,42.5,6.0,0.0,20.0
-122.307897452,47.5730906110001,18TH AVE S AND S HINDS ST,0.0,NONE,3,1,55.0,4.0,84.0,0.75,0.0,20.0
-122.332986393,47.620813609,MINOR AVE N AND THOMAS ST,0.0,NONE,6,2,55.0,4.0,23.25,2.5,0.0,20.0
-122.279763205,47.543331134,43RD AVE S AND S WARSAW ST,0.0,NONE,0,1,45.0,3.0,88.33333333333333,1.6666666666666667,0.0,20.0
-122.350411094,47.539090371,12TH AVE SW AND SW MYRTLE ST,0.0,NONE,1,1,55.0,3.0,28.0,0.6666666666666666,0.0,20.0
-122.314668429,47.5863671280001,14TH AVE S AND S HOLGATE ST,3.0,NONE,7,1,40.0,3.0,37.0,6.666666666666667,2.0,23.333333333333332
-122.332084951,47.6868932150001,BAGLEY AVE N AND N 80TH W ST,2.0,NONE,2,1,50.0,1.0,79.0,3.0,0.0,20.0
-122.377946408,47.503295382,36TH AVE SW AND DEAD END 6,0.0,NONE,0,1,47.0,1.0,0.0,4.0,0.0,20.0
-122.343493771,47.613936107,3RD AVE AND BLANCHARD ST,2.0,CITY,24,0,0.0,4.0,67.75,2.0,1.5,22.5
-122.29251958,47.6794149890001,33RD AVE NE AND NE 70TH ST,0.0,NONE,0,1,45.0,3.0,88.33333333333333,3.3333333333333335,0.0,20.0
-122.31194451,47.6765071120001,15TH AVE NE AND NE 66TH ST,2.0,NONE,6,1,40.0,3.0,40.666666666666664,5.333333333333333,1.3333333333333333,23.333333333333332
-122.373547877,47.6562950370001,13TH AVE W AND W EWING ST,0.0,NONE,0,0,0.0,1.0,12.0,0.0,0.0,20.0
-122.379387681,47.5006525740001,MARINE VIEW DR SW AND SW OCEAN VIEW DR,3.0,NONE,0,1,50.0,3.0,50.0,2.3333333333333335,2.0,23.333333333333332
-122.355546711,47.7232336690001,GREENWOOD AVE N AND N 130TH ST,1.0,CITY,40,1,35.0,4.0,67.5,0.5,1.75,27.5
-122.349972135,47.6956503380001,FREMONT AVE N AND N 92ND S ST,0.0,NONE,0,1,40.0,2.0,73.5,1.0,0.0,20.0
-122.32896509,47.600036018,4TH AVE S AND S MAIN ST,1.0,CITY,31,1,28.0,4.0,67.0,7.75,0.5,23.75
-122.285974338,47.6027658560001,ERIE AVE AND E SUPERIOR ST,0.0,NONE,0,1,40.0,3.0,40.0,6.333333333333333,0.0,20.0
-122.331995363,47.6084435650001,6TH AVE AND SENECA ST,1.0,STATE,84,2,15.0,4.0,46.75,5.75,3.0,25.0
-122.357621781,47.669582328,PALATINE PL N AND NW 56TH ST,0.0,NONE,0,1,50.0,2.0,69.0,11.5,0.0,20.0
-122.323713068,47.6792173850001,OSWEGO PL NE AND NE 70TH ST,0.0,NONE,1,2,50.0,3.0,69.33333333333333,1.3333333333333333,0.0,20.0
-122.402668474,47.6879115130001,SEAVIEW AVE NW AND SEAVIEW PL NW,2.0,NONE,3,1,30.0,2.0,48.5,1.0,1.5,25.0
-122.298839082,47.7057406580001,27TH AVE NE AND NE 106TH PL,0.0,NONE,1,1,47.0,3.0,56.666666666666664,4.333333333333333,0.0,20.0
-122.355571074,47.639951592,1ST AVE N AND MCGRAW N ST,0.0,NONE,1,1,50.0,2.0,30.0,4.5,0.0,20.0
-122.404739041,47.6752599660001,37TH AVE NW AND NW 65TH ST,0.0,NONE,0,1,47.0,2.0,19.5,6.0,0.0,20.0
-122.329056505,47.5798094510001,4TH AVE S AND S LANDER ST,1.0,CITY,75,0,0.0,4.0,71.25,0.25,1.0,27.5
-122.296732992,47.5726759470001,M L KING JR ER WAY S AND RENTON PL S,1.0,NONE,3,1,33.0,1.0,100.0,6.0,0.0,20.0
-122.296726928,47.571979836,M L KING JR ER WAY S AND S WALDEN ST,1.0,CITY,19,1,33.0,2.0,32.5,2.0,2.0,20.0
-122.289377095,47.7095425160001,36TH AVE NE AND DEAD END 4,0.0,NONE,0,0,0.0,1.0,45.0,2.0,0.0,20.0
-122.293947231,47.5652077030001,31ST AVE S AND S ADAMS ST,0.0,NONE,0,1,35.0,3.0,0.0,4.0,0.0,20.0
-122.316577093,47.5942816840001,GOLF DR S AND S CHARLES ST,2.0,CITY,23,3,33.333333333333336,3.0,51.333333333333336,6.666666666666667,1.0,23.333333333333332
-122.357050159,47.5557554160001,18TH AVE SW AND SW DAWSON ST,2.0,NONE,5,1,50.0,4.0,9.0,3.0,1.5,22.5
-122.307273075,47.7212427260001,20TH AVE NE AND NE 127TH ST,0.0,NONE,0,1,45.0,4.0,23.5,6.5,0.0,20.0
-122.298742043,47.6947930220001,27TH AVE NE AND NE 91ST ST,0.0,NONE,0,1,50.0,4.0,83.5,3.5,0.0,20.0
-122.305802628,47.7011979970001,21ST AVE NE AND NE 100TH ST,0.0,NONE,0,1,47.0,3.0,66.33333333333333,7.333333333333333,0.0,20.0
-122.303599672,47.6213813750001,22ND AVE E AND E THOMAS ST,0.0,NONE,3,1,50.0,4.0,29.75,3.5,0.0,20.0
-122.283953904,47.6579800010001,41ST AVE NE AND NE BELVOIR PL,0.0,NONE,0,1,19.0,3.0,21.0,1.6666666666666667,0.0,20.0
-122.356449399,47.5228676830001,17TH AVE SW AND SW HENDERSON ST,2.0,NONE,14,1,45.0,4.0,85.25,1.0,1.5,22.5
-122.31745696,47.6815539310001,ROOSEVELT WAY NE AND NE 73RD ST,1.0,CITY,26,2,42.5,4.0,64.0,4.0,1.5,25.0
-122.3223308,47.6758720170001,NE 65TH ST AND NE RAVENNA EB BV,1.0,CITY,18,1,55.0,2.0,58.0,1.0,1.0,25.0
-122.285821234,47.7310517760001,WESTWOOD PL NE AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,12.0,6.0,0.0,20.0
-122.304321156,47.7048138820001,23RD AVE NE AND NE 105TH ST,0.0,NONE,4,1,45.0,4.0,76.0,3.5,0.0,20.0
-122.36600691,47.6847300950001,8TH AVE NW AND NW 77TH S ST,2.0,NONE,0,1,50.0,2.0,73.0,2.5,3.0,25.0
-122.330722961,47.6184917580001,DENNY WAY AND STEWART ST,1.0,CITY,100,2,35.0,5.0,52.0,2.6,1.4,24.0
-122.358281464,47.6371700920001,1ST AVE W AND W CROCKETT ST,0.0,NONE,2,1,35.0,3.0,72.0,1.6666666666666667,0.0,20.0
-122.304655986,47.661805874,22ND AVE NE AND NE 46TH ST,3.0,NONE,3,1,50.0,3.0,61.0,7.0,0.0,23.333333333333332
-122.307750572,47.669668561,NE 56TH ST AND NE RAVENNA EB BV,3.0,NONE,2,1,30.0,1.0,52.0,14.0,0.0,20.0
-122.276434585,47.5442424130001,45TH AVE S AND S MORGAN ST,0.0,NONE,0,1,40.0,3.0,48.0,1.3333333333333333,0.0,20.0
-122.379160471,47.579281456,BELVIDERE AVE SW AND SW LANDER ST,0.0,NONE,1,1,50.0,4.0,30.0,2.5,0.0,20.0
-122.336257071,47.655648715,WALLINGFORD AVE N AND N 40TH ST,2.0,CITY,21,1,40.0,4.0,44.75,3.25,2.5,25.0
-122.400985478,47.641169846,34TH AVE W AND W SMITH N ST,2.0,NONE,1,0,0.0,2.0,75.5,2.0,3.0,25.0
-122.3027502,47.5955701950001,S DEARBORN ST AND DEAD END 1,0.0,NONE,1,1,29.0,1.0,79.0,11.0,0.0,20.0
-122.330051333,47.6775841150001,CHAPIN PL N AND WOODLAWN AVE N,3.0,NONE,0,1,50.0,3.0,68.33333333333333,3.3333333333333335,2.0,23.333333333333332
-122.365271031,47.532563903,SW CHICAGO CT AND DEAD END,0.0,NONE,0,1,35.0,1.0,18.0,4.0,0.0,20.0
-122.315441196,47.6103895630001,13TH AVE AND E MARION ST,0.0,NONE,4,1,50.0,4.0,24.25,3.0,0.0,20.0
-122.366263255,47.6485102670001,7TH AVE W AND W DRAVUS ST,0.0,NONE,0,1,35.0,3.0,65.0,4.333333333333333,0.0,20.0
-122.354369693,47.6738652670001,PHINNEY AVE N AND N 62ND ST,2.0,NONE,6,1,55.0,4.0,55.25,2.5,1.5,22.5
-122.383031965,47.699721692,21ST AVE NW AND NW 97TH ST,0.0,NONE,0,0,0.0,4.0,28.5,5.75,0.0,20.0
-122.376195353,47.6334990500001,15TH AVE W AND MAGNOLIA BR,1.0,CITY,19,0,0.0,3.0,46.666666666666664,0.0,2.0,28.333333333333332
-122.295117363,47.6242072520001,29TH AVE E AND E MADISON E ST,2.0,NONE,9,1,50.0,1.0,100.0,2.0,0.0,20.0
-122.350551435,47.6546093380001,N BOWDOIN PL AND DEAD END E,0.0,NONE,0,1,40.0,1.0,0.0,4.0,0.0,20.0
-122.345644794,47.658673277,WHITMAN AVE N AND N MOTOR PL,0.0,NONE,0,1,50.0,4.0,33.5,6.5,0.0,20.0
-122.413049132,47.5723303240001,BEACH DR SW AND SW SPOKANE ST,2.0,NONE,0,1,50.0,3.0,80.66666666666667,1.3333333333333333,2.0,21.666666666666668
-122.321788947,47.682019671,6TH AVE NE AND NE 74TH ST,0.0,NONE,0,0,0.0,2.0,65.0,2.5,0.0,20.0
-122.273252832,47.566462571,48TH AVE S AND S DAKOTA ST,0.0,NONE,0,1,50.0,4.0,74.75,7.0,0.0,20.0
-122.332443644,47.649175734,N 35TH ST AND N PACIFIC ST,1.0,NONE,7,1,40.0,3.0,54.666666666666664,1.3333333333333333,0.0,23.333333333333332
-122.355601603,47.637144791,1ST AVE N AND CROCKETT S ST,0.0,NONE,2,1,45.0,2.0,23.0,2.0,0.0,20.0
-122.304374069,47.7088817520001,23RD AVE NE AND NE NORTHGATE WAY,1.0,NONE,5,2,45.0,4.0,83.75,2.75,3.0,22.5
-122.36082939,47.70969668,3RD AVE NW AND NW PUGET DR,2.0,NONE,0,1,50.0,3.0,42.666666666666664,4.0,2.0,23.333333333333332
-122.321982361,47.6666318270001,I5 EXPRESS AND RAVENNA BV I5 EXPRESS RP,5.0,NONE,0,0,0.0,2.0,0.0,1.5,0.0,60.0
-122.29683509,47.600540747,TEMPLE PL S AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,2.0,0.0,20.0
-122.305992875,47.589254037,MTS S RAINIER CONNCT TRL AND SIDEWALK 2,0.0,NONE,0,0,0.0,1.0,0.0,6.0,0.0,20.0
-122.266790808,47.686492867,58TH AVE NE AND DEAD END,0.0,NONE,0,0,0.0,1.0,29.0,5.0,0.0,20.0
-122.330402131,47.6074123490001,I5 SB AND I5 SB COLLECTOR N,5.0,NONE,0,0,0.0,1.0,0.0,0.0,0.0,60.0
-122.362196499,47.6457980050001,4TH AVE W AND W FULTON ST,0.0,NONE,2,1,50.0,4.0,0.0,13.5,0.0,20.0
-122.317823109,47.6219714960001,11TH AVE E AND E HARRISON ST,0.0,NONE,3,1,65.0,4.0,9.0,4.5,0.0,20.0
-122.402861623,47.6607857820001,35TH AVE W AND DEAD END 4,0.0,NONE,0,1,50.0,1.0,0.0,2.0,0.0,20.0
-122.380448596,47.582181748,PRESCOTT AVE SW AND DEAD END W,0.0,NONE,0,1,35.0,1.0,87.0,3.0,0.0,20.0
-122.373579872,47.6723575450001,14TH AVE NW AND NW 60TH ST,3.0,NONE,14,1,47.0,4.0,47.75,2.75,0.0,20.0
-122.35677664,47.534602835,DUMAR WAY SW AND SW AUSTIN ST,1.0,NONE,2,0,0.0,3.0,78.0,6.666666666666667,2.0,23.333333333333332
-122.301547311,47.6975391020001,25TH AVE NE AND NE 95TH ST,2.0,NONE,3,1,55.0,4.0,48.0,5.0,1.5,22.5
-122.271559916,47.540693667,RAINIER AVE S AND S WILLOW ST,1.0,NONE,27,2,45.0,4.0,79.25,4.25,1.0,22.5
-122.347216426,47.6854927260001,LINDEN AVE N AND N 78TH ST,3.0,NONE,2,1,45.0,4.0,49.75,3.5,0.0,22.5
-122.292639547,47.610433625,31ST AVE AND E MARION ST,0.0,NONE,0,2,41.0,4.0,4.5,5.25,0.0,20.0
-122.278360385,47.6630937940001,46TH AVE NE AND NE 47TH ST,0.0,NONE,1,1,50.0,4.0,86.5,2.0,0.0,20.0
-122.364362643,47.566536522,25TH AVE SW AND SW DAKOTA ST,0.0,NONE,2,1,55.0,3.0,16.0,2.3333333333333335,0.0,20.0
-122.359448795,47.6807320510001,2ND AVE NW AND NW 72ND ST,0.0,NONE,0,1,55.0,4.0,75.0,4.75,0.0,20.0
-122.280484756,47.6648953230001,44TH AVE NE AND NE 50TH ST,0.0,NONE,1,1,19.0,4.0,82.5,6.0,0.0,20.0
-122.334997591,47.660305758,BURKE AVE N AND N 44TH ST,0.0,NONE,2,1,45.0,4.0,54.5,2.25,0.0,20.0
-122.306646628,47.681246478,20TH AVE NE AND NE 73RD ST,3.0,NONE,3,1,55.0,4.0,79.25,5.75,0.0,22.5
-122.366010343,47.6832629780001,8TH AVE NW AND NW 75TH ST,2.0,NONE,15,1,60.0,4.0,70.75,2.75,1.5,22.5
-122.390825764,47.6794715450001,27TH AVE NW AND NW 70TH ST,0.0,NONE,1,1,47.0,4.0,74.25,3.25,0.0,20.0
-122.342714694,47.6835455470001,STONE AVE N AND WINONA AVE N,2.0,NONE,3,1,50.0,3.0,55.333333333333336,1.3333333333333333,0.0,23.333333333333332
-122.325776652,47.57164233,I5 NB - W SEATTLE BR RP AND WEST SEATTLE BR WB,1.0,NONE,1,1,50.0,3.0,0.0,0.3333333333333333,0.6666666666666666,33.333333333333336
-122.319644562,47.597509447,10TH AVE S AND S WELLER ST,0.0,NONE,10,0,0.0,3.0,19.0,4.333333333333333,0.0,20.0
-122.404993229,47.6455661690001,BISHOP PL W AND W ARMOUR PL,0.0,NONE,0,1,19.0,3.0,30.333333333333332,1.6666666666666667,0.0,20.0
-122.376029769,47.705192379,NW 105TH ST AND DEAD END 4,0.0,NONE,0,1,19.0,1.0,11.0,1.0,0.0,20.0
-122.410533971,47.65206793,W RUFFNER ST AND WEST VIEWMONT WAY W,3.0,NONE,1,1,45.0,4.0,60.0,4.5,2.5,22.5
-122.287706821,47.5752296250001,36TH AVE S AND S HANFORD ST,0.0,NONE,7,1,50.0,4.0,36.0,6.0,0.0,20.0
-122.309988339,47.7097259380001,17TH AVE NE AND GOODWIN WAY NE,0.0,NONE,0,0,0.0,4.0,47.5,2.5,0.0,20.0
-122.270684648,47.5582398660001,50TH AVE S AND S FERDINAND ST,2.0,NONE,1,1,47.0,4.0,59.5,6.5,1.5,22.5
-122.312117134,47.6848599790001,15TH AVE NE AND NE 77TH ST,2.0,NONE,7,1,50.0,4.0,73.5,2.0,1.0,22.5
-122.388617266,47.69670768,25TH AVE NW AND DEAD END 3,0.0,NONE,0,1,47.0,1.0,85.0,15.0,0.0,20.0
-122.305575401,47.687734764,21ST AVE NE AND NE 81ST PL,0.0,NONE,0,0,0.0,3.0,63.333333333333336,3.6666666666666665,0.0,20.0
-122.305949976,47.5885710150001,RAINIER AVE S AND RAINIER NB I90 EB ON RP,1.0,NONE,5,1,33.0,3.0,27.666666666666668,2.6666666666666665,0.6666666666666666,26.666666666666668
-122.318328825,47.61218246,E MADISON ST AND E SENECA ST,1.0,NONE,0,2,35.0,3.0,68.0,1.3333333333333333,1.3333333333333333,23.333333333333332
-122.388528211,47.512103537,44TH AVE SW AND SW 102ND ST,0.0,NONE,2,1,50.0,4.0,52.5,4.75,2.5,20.0
-122.322769421,47.592781824,AIRPORT NB WAY S AND S ROYAL BROUGHAM WAY,1.0,CITY,4,0,0.0,1.0,52.0,1.0,3.0,25.0
-122.349960131,47.6717339670001,FREMONT AVE N AND N 59TH ST,0.0,NONE,0,1,50.0,3.0,40.0,8.0,0.0,20.0
-122.290067174,47.5352198470001,33RD AVE S AND S WEBSTER ST,0.0,NONE,0,1,47.0,3.0,21.666666666666668,5.0,0.0,20.0
-122.390324773,47.6913076770001,26TH AVE NW AND NW 86TH ST,0.0,NONE,0,1,47.0,3.0,42.333333333333336,2.3333333333333335,0.0,20.0
-122.344812711,47.639579326,6TH AVE N AND MCGRAW ST,0.0,NONE,0,1,40.0,2.0,46.0,2.5,0.0,20.0
-122.361451313,47.5709117690001,DELRIDGE WAY SW AND W SEATTLE BR WB OFF RP,1.0,NONE,3,1,35.0,2.0,0.0,2.5,3.0,25.0
-122.276367448,47.6699149310001,PRINCETON AVE NE AND PURDUE AVE NE,0.0,NONE,0,0,0.0,4.0,56.5,7.0,0.0,20.0
-122.307684622,47.6402810750001,E MCGRAW ST AND DEAD END,0.0,NONE,0,1,60.0,1.0,57.0,2.0,0.0,20.0
-122.340717548,47.731739363,ROOSEVELT WAY N AND ROSLYN PL N,3.0,NONE,2,1,50.0,4.0,64.5,2.0,0.0,22.5
-122.328413621,47.6940850770001,1ST AVE NE AND NE 90TH ST,0.0,NONE,1,1,50.0,3.0,50.666666666666664,4.333333333333333,1.3333333333333333,20.0
-122.361163413,47.5418979550001,DELRIDGE WAY SW AND SW WILLOW ST,1.0,NONE,2,1,50.0,3.0,68.0,4.0,2.0,23.333333333333332
-122.285804841,47.5752463370001,37TH AVE S AND S HANFORD ST,0.0,NONE,0,2,34.0,4.0,47.5,1.75,0.0,20.0
-122.417372735,47.669503455,47TH AVE W AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,6.0,0.0,20.0
-122.292997983,47.582907419,31ST AVE S AND S COLLEGE N ST,3.0,NONE,0,1,45.0,2.0,40.0,4.5,3.0,25.0
-122.291443658,47.5921340620001,32ND AVE S AND S JUDKINS ST,0.0,NONE,1,1,50.0,4.0,41.25,9.5,0.0,20.0
-122.285324157,47.6916326080001,40TH AVE NE AND NE 87TH ST,0.0,NONE,4,1,45.0,4.0,91.5,3.25,0.0,20.0
-122.39698763,47.639559123,CONDON WAY W AND W MCGRAW ST,3.0,NONE,1,1,60.0,3.0,59.0,6.666666666666667,2.0,25.0
-122.352707685,47.699642318,DAYTON AVE N AND N 97TH ST,0.0,NONE,1,1,35.0,4.0,67.5,1.5,0.0,20.0
-122.414757068,47.573639777,64TH AVE SW AND SW WILTON CT,0.0,NONE,0,1,50.0,4.0,32.75,1.75,0.0,20.0
-122.296708413,47.562957999,JILL PL S AND S GENESEE ST,0.0,NONE,0,1,30.0,3.0,0.0,2.3333333333333335,0.0,20.0
-122.363152164,47.555276146,PUGET BLVD SW AND DEAD END 3,0.0,NONE,0,1,35.0,1.0,100.0,1.0,0.0,20.0
-122.286480905,47.609224924,E COLUMBIA ST AND DEAD END 3,0.0,NONE,0,0,0.0,1.0,0.0,17.0,0.0,20.0
-122.350465547,47.613366963,ELLIOTT AVE AND WALL ST,1.0,CITY,52,4,35.0,4.0,50.0,5.75,3.0,25.0
-122.356729292,47.6221083560001,HARRISON ST AND QUEEN ANNE AVE N,1.0,CITY,25,3,36.66666666666666,3.0,36.0,3.0,1.3333333333333333,23.333333333333332
-122.326841974,47.654210037,2ND AVE NE AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,38.0,8.0,0.0,20.0
-122.318122378,47.6129312530001,11TH AVE AND E UNION ST,2.0,NONE,27,2,57.5,4.0,35.75,1.5,2.75,23.75
-122.37546005,47.6887288570001,MARY AVE NW AND NW 83RD ST,0.0,NONE,1,1,50.0,4.0,74.75,1.25,0.0,20.0
-122.288587843,47.5409046,35TH PL S AND HOLLY PARK DR S,0.0,NONE,2,1,30.0,3.0,54.0,3.6666666666666665,2.6666666666666665,20.0
-122.381621239,47.6924185620001,NW 87TH ST AND DEAD END,0.0,NONE,0,1,50.0,1.0,83.0,6.0,0.0,20.0
-122.283668049,47.5278704790001,39TH AVE S AND S THISTLE ST,0.0,NONE,22,1,47.0,4.0,45.5,6.5,0.0,20.0
-122.312642086,47.6220883820001,15TH AVE E AND E HARRISON N ST,2.0,NONE,5,2,52.5,2.0,18.0,0.5,3.0,25.0
-122.292676234,47.596663972,31ST AVE S AND S LANE ST,3.0,NONE,2,1,50.0,3.0,15.333333333333334,7.0,2.0,23.333333333333332
-122.390227043,47.6468355010001,26TH AVE W AND W BARRETT ST,0.0,NONE,0,1,19.0,3.0,82.66666666666667,4.0,0.0,20.0
-122.281763624,47.6971982040001,44TH PL NE AND DEAD END,0.0,NONE,0,0,0.0,1.0,68.0,2.0,0.0,20.0
-122.380370268,47.5502042200001,38TH AVE SW AND SW JUNEAU ST,0.0,NONE,1,1,50.0,4.0,84.25,4.0,0.0,20.0
-122.342474618,47.654662472,BRIDGE WAY N AND STONE WAY N,2.0,CITY,11,1,999.0,3.0,69.33333333333333,3.3333333333333335,2.3333333333333335,25.0
-122.250761476,47.512169929,ARROWSMITH AVE S AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,0.0,1.0,0.0,20.0
-122.27947425,47.670327118,45TH AVE NE AND NE 57TH ST,0.0,NONE,0,1,47.0,3.0,53.333333333333336,3.3333333333333335,0.0,20.0
-122.280011915,47.6966697770001,45TH AVE NE AND NE 94TH ST,0.0,NONE,1,1,50.0,3.0,63.333333333333336,4.0,0.0,20.0
-122.355445352,47.660223579,GREENWOOD AVE N AND N 44TH ST,0.0,NONE,0,1,50.0,3.0,34.333333333333336,8.666666666666666,0.0,20.0
-122.3149285,47.6016901950001,13TH AVE AND E YESLER WAY,2.0,NONE,4,1,47.0,3.0,61.666666666666664,1.6666666666666667,2.0,23.333333333333332
-122.307854148,47.5432524560001,S CORGIAT DR AND DEAD END,0.0,NONE,0,0,0.0,1.0,0.0,0.0,0.0,20.0
-122.317227979,47.5983375930001,12TH AVE S AND S KING ST,2.0,CITY,52,5,40.2,4.0,40.5,2.25,1.5,22.5
-122.392653931,47.5349687610001,FAUNTLEROY WAY SW AND SW AUSTIN ST,2.0,NONE,0,1,55.0,3.0,51.333333333333336,1.3333333333333333,1.3333333333333333,23.333333333333332
-122.336890899,47.6054082910001,1ST AVE AND SPRING ST,2.0,CITY,113,1,0.0,4.0,61.5,8.0,1.25,25.0
-122.279517945,47.5664424880001,43RD AVE S AND S DAKOTA ST,0.0,NONE,2,1,47.0,3.0,56.0,3.3333333333333335,0.0,20.0
-122.338508927,47.550490531,OHIO AVE S AND DEAD END,0.0,NONE,0,0,0.0,1.0,1.0,0.0,0.0,20.0
-122.294891769,47.6130964340001,29TH AVE AND DEAD END 2,0.0,NONE,0,1,35.0,1.0,66.0,6.0,0.0,20.0
-122.35540904,47.6657466390001,GREENWOOD AVE N AND N 51ST ST,0.0,NONE,1,1,50.0,4.0,48.75,8.0,0.0,20.0
-122.301118084,47.626679063,24TH AVE E AND E ALOHA ST,0.0,NONE,2,1,35.0,4.0,13.5,8.75,0.0,20.0
-122.356541179,47.6619543460001,PALATINE AVE N AND DEAD END 1,0.0,NONE,0,1,50.0,1.0,0.0,0.0,0.0,20.0
-122.328423701,47.694996657,1ST AVE NE AND NE 91ST ST,0.0,NONE,2,0,0.0,3.0,78.0,4.0,1.3333333333333333,20.0
-122.294934409,47.609004246,29TH AVE AND E COLUMBIA ST,0.0,NONE,1,1,55.0,4.0,35.5,5.5,0.0,20.0
-122.294184078,47.5517792640001,30TH AVE S AND DEAD END 4,0.0,NONE,0,1,47.0,1.0,76.0,13.0,0.0,20.0
-122.303551057,47.6243981640001,22ND AVE E AND E MERCER ST,0.0,NONE,2,1,60.0,4.0,34.75,3.0,0.0,20.0
-122.347236502,47.693469201,LINDEN AVE N AND N 89TH ST,0.0,NONE,13,1,50.0,4.0,88.5,2.5,0.0,20.0
-122.376397941,47.5755684580001,SW HANFORD ST AND DEAD END 2,0.0,NONE,0,0,0.0,1.0,87.0,9.0,0.0,20.0
-122.26110947,47.5189251790001,WATERS AVE S AND S FLETCHER ST,3.0,NONE,2,1,50.0,4.0,47.0,5.5,1.5,22.5
-122.383175733,47.5429741340001,40TH AVE SW AND SW HOLLY ST,0.0,NONE,1,1,17.0,4.0,39.5,8.25,0.0,20.0
-122.329318374,47.610549893,9TH AVE AND UNIVERSITY ST,0.0,NONE,2,1,0.0,2.0,0.0,4.5,0.0,20.0
-122.341462152,47.636639088,8TH AVE N AND NEWTON ST,0.0,NONE,0,1,45.0,4.0,50.0,11.75,0.0,20.0
-122.325189347,47.5713039350001,W SEATTLE BR - I5 SB RP AND WEST SEATTLE BR EB,1.0,NONE,5,0,0.0,2.0,0.0,0.5,1.5,35.0
-122.39211536,47.5684568460001,47TH AVE SW AND SW ANDOVER ST,0.0,NONE,2,1,50.0,4.0,78.0,2.75,0.0,20.0
-122.30719104,47.664860339,19TH AVE NE AND NE 50TH ST,3.0,NONE,17,2,40.0,4.0,42.5,4.25,1.5,22.5
-122.279454513,47.6684940390001,45TH AVE NE AND BURKE GILMAN TRL,0.0,NONE,0,0,0.0,2.0,0.0,0.5,0.0,20.0
-122.326381372,47.6302328040001,I5 EXPRESS AND MERCER ST I5 EXPRESS RP,5.0,NONE,0,0,0.0,3.0,0.0,0.3333333333333333,0.0,50.0
-122.307909764,47.641011603,MONTLAKE CUT CONNCTR TRL AND E CALHOUN ST,0.0,NONE,0,0,0.0,2.0,0.0,0.5,0.0,20.0
-122.296798193,47.604242098,M L KING JR WAY AND E ALDER ST,2.0,NONE,15,1,45.0,4.0,86.25,4.0,1.5,22.5
-122.291941567,47.5426481980001,32ND AVE S AND S HOLLY ST,0.0,NONE,2,1,30.0,2.0,81.5,2.0,0.0,20.0
-122.283674283,47.5715892060001,BELLA VISTA AVE S AND S SPOKANE ST,0.0,NONE,0,1,28.0,3.0,41.0,1.6666666666666667,0.0,20.0
-122.309416227,47.6685416820001,17TH NB AVE NE AND NE 55TH ST,3.0,NONE,4,0,0.0,2.0,38.5,4.0,0.0,20.0
